T,X,Y,Z,Label,Perimeter,Volume,Intensity,ExtentX,ExtentY,ExtentZ
110,366,380,10,235,132.4861965254402,39270,10891,51,55,14
110,360,407,16,243,132.15474289775543,38976,11328,48,58,14
110,298,361,15,250,153.9039863871349,61560,14763,60,57,18
110,553,360,15,262,61.03712560414849,3840,665,20,24,8
110,538,372,9,269,79.38436350114932,8448,2353,32,33,8
110,536,331,7,277,104.83743778003287,19458,10230,47,46,9
110,453,329,7,284,107.82271771681508,21168,12088,48,49,9
110,496,389,5,293,92.86499776618558,13524,9030,42,46,7
110,389,382,4,300,92.24283752107252,13254,7932,47,47,6
110,381,309,5,308,101.52637957539635,17672,10462,47,47,8
110,308,305,6,315,104.49870379424239,19270,9920,47,41,10
110,533,265,4,325,91.49913762691469,12936,7959,42,44,7
110,464,271,5,332,96.41709411488414,15136,8912,44,43,8
110,442,159,5,340,108.48422333059587,21560,9079,44,49,10
110,381,184,5,347,104.02294374019398,19008,9858,48,44,9
110,411,263,6,356,90.41112231458838,12480,8250,39,40,8
110,347,252,6,363,116.93331269162259,27000,9277,50,54,10
110,305,249,4,371,91.51563882431968,12943,7331,43,43,7
110,281,185,6,378,119.72452581473215,28980,12764,45,46,14
110,476,341,22,389,96.22987598536082,15048,8055,44,38,9
110,423,412,21,396,107.2079796269641,20808,10354,51,51,8
110,365,383,21,404,92.18712690053256,13230,7108,42,35,9
110,285,383,20,411,97.88933788978677,15840,9071,45,44,8
110,312,436,15,420,105.33613495371978,19737,10752,51,43,9
110,234,411,14,427,130.86043482642123,37842,15255,51,53,14
110,204,374,20,435,108.43052490661123,21528,11212,46,52,9
110,147,362,15,442,146.5036704953401,53100,13114,59,60,15
110,396,348,23,452,97.10648868188072,15463,8934,47,47,7
110,303,329,22,459,99.71719887418163,16744,8987,46,52,7
110,285,273,22,467,97.76145332113074,15778,9538,49,46,7
110,195,281,23,474,106.22347413577259,20240,10749,46,55,8
110,233,342,24,483,100.48937607399021,17136,9828,48,51,7
110,163,331,21,490,95.7090787267441,14805,8040,45,47,7
110,111,330,20,498,109.29992481089334,22050,12193,45,49,10
110,107,254,22,505,142.71691343548576,49088,15268,64,59,13
110,532,158,14,518,101.51105715144264,17664,11092,46,48,8
110,441,130,16,525,126.02476569839757,33800,13252,52,50,13
110,403,96,15,533,105.59168988390458,19881,12247,47,47,9
110,314,113,14,540,119.22670498868487,28620,10509,54,53,10
110,454,147,11,545,79.78018544960244,8575,4930,35,35,7
110,377,148,13,550,109.21724707525043,22000,8733,44,50,10
110,349,169,9,558,89.59234790794609,12144,7102,44,46,6
110,279,173,12,561,92.11739379759814,13200,5580,40,33,10
110,476,202,18,567,99.78663017281146,16779,9416,47,51,7
110,386,169,21,574,109.97974171276405,22464,11053,48,52,9
110,330,143,21,580,116.99102904486979,27040,14537,52,52,10
110,231,124,16,587,114.72649492355298,25500,13651,51,50,10
110,400,242,21,592,97.00800333167297,15416,7647,41,47,8
110,330,209,21,599,110.68026850878496,22896,9831,48,53,9
110,272,219,21,607,112.05531927655443,23760,9642,55,48,9
110,183,236,20,610,111.50079206206308,23409,9626,51,51,9
110,392,204,14,616,100.51673501247079,17150,9387,49,50,7
110,299,228,15,619,94.16511391941013,14100,8085,47,50,6
110,414,273,15,623,99.13012017821207,16450,9805,47,50,7
110,326,279,13,626,96.4128472270614,15134,9246,47,46,7
110,260,242,12,631,106.9876980670706,20680,8807,47,55,8
110,170,267,14,634,113.72803333662767,24840,11654,54,46,10
110,270,296,15,638,97.09183331059239,15456,8579,46,48,7
110,196,308,12,641,124.86954579152895,32879,10185,61,49,11
110,316,381,8,649,75.98999243068478,7410,3766,38,39,5
110,274,361,7,652,84.06453978480792,10032,5077,38,44,6
110,220,328,5,655,101.52637957539635,17672,9967,47,47,8
110,237,218,6,661,107.82271771681508,21168,11663,48,49,9
110,193,265,5,668,103.67151219763569,18816,10476,48,49,8
110,230,397,10,678,74.80245396458642,7068,3850,38,31,6
110,170,358,8,681,87.82140132568793,11438,6584,38,43,7
110,133,306,7,684,103.64211851525566,18800,11691,50,47,8
110,76,267,14,692,130.55309769226193,37576,14085,56,61,11
110,101,242,7,699,107.82271771681508,21168,11766,48,49,9
110,199,150,12,709,74.5617933842264,7000,3031,35,40,5
110,165,191,9,712,68.63535423884517,5460,2855,35,39,4
110,120,193,16,715,76.44531804250119,7544,4975,46,41,4
110,184,182,17,723,68.68559975769719,5472,2589,38,36,4
110,275,171,17,724,46.336165621136736,1680,1101,28,30,2
111,646,242,18,7,107.06868802840646,20727,10872,47,49,9
111,621,278,15,14,106.33531783422163,20304,10653,47,48,9
111,616,146,16,22,125.17893641643627,33124,10907,49,52,13
111,545,109,17,29,116.23622719912554,26520,12087,52,51,10
111,590,305,20,38,106.81496980725986,20580,8292,49,42,10
111,526,308,21,45,102.21115553090226,18032,11051,46,49,8
111,553,271,13,53,105.09184639542863,19600,11008,50,49,8
111,483,294,13,60,117.73621492604813,27560,10515,53,52,10
111,645,209,13,70,95.7090787267441,14805,8493,45,47,7
111,604,184,9,77,102.90179239654498,18400,11159,50,46,8
111,579,127,9,85,101.46506210339177,17640,10549,49,45,8
111,514,124,7,92,119.1989261654547,28600,12604,50,52,11
111,600,249,8,101,96.41709411488414,15136,9370,43,44,8
111,546,213,7,108,101.46506210339177,17640,10069,45,49,8
111,497,218,12,116,117.05012926550145,27081,10315,59,51,9
111,451,199,7,123,102.9614110613292,18432,10572,48,48,8
111,616,188,21,134,112.19662499912194,23850,12864,53,50,9
111,575,227,19,141,123.64350073889437,31920,13452,56,57,10
111,559,154,23,149,123.61767172190328,31900,15488,58,50,11
111,492,152,22,156,134.8318933582075,41393,14958,71,53,11
111,541,247,23,165,104.38651073791696,19208,11213,49,49,8
111,461,231,23,172,122.1536749465187,30780,13426,57,54,10
111,440,294,22,180,111.48650075300343,23400,11383,52,50,9
111,364,287,23,187,109.97974171276405,22464,12499,52,48,9
111,503,393,20,197,104.80510050537814,19440,9212,48,45,9
111,469,423,12,204,93.90617194244754,13984,7503,46,38,8
111,478,353,16,212,124.26018675466253,32400,13018,45,48,15
111,410,386,17,219,133.2598756721986,39962,11898,53,58,13
111,429,406,9,228,99.31858093641007,16544,10204,44,47,8
111,376,373,9,235,123.4883644395376,31800,10524,50,53,12
111,364,415,15,243,117.00256548405758,27048,11920,46,49,12
111,302,356,13,250,125.91031980250017,33708,11911,53,53,12
111,555,355,16,262,73.66337104705732,6750,1309,25,30,9
111,536,370,10,269,85.74841147033374,10647,4230,39,39,7
111,533,329,7,277,100.06536522451793,16920,10568,45,47,8
111,456,318,6,284,107.06868802840646,20727,11123,47,49,9
111,497,386,5,293,92.18712690053256,13230,8191,42,45,7
111,399,371,4,300,91.49913762691469,12936,7924,44,49,6
111,374,305,5,308,102.24137763660524,18048,10737,47,48,8
111,305,315,6,315,90.80064368763887,12642,8084,43,42,7
111,537,256,4,325,92.18712690053256,13230,8201,42,45,7
111,470,258,4,332,93.62778345515792,13860,8543,44,45,7
111,433,149,5,340,106.24096524001361,20250,9777,50,45,9
111,370,183,5,347,115.18357741977482,25806,9616,51,46,11
111,410,261,5,356,87.18983045912124,11193,7387,39,41,7
111,347,251,6,363,105.57575392080658,19872,8939,48,46,9
111,300,257,4,371,97.10648868188072,15463,8296,47,47,7
111,280,188,7,378,125.72327585280004,33558,12048,47,51,14
111,468,343,21,389,84.1984007430482,10080,6074,35,36,8
111,429,409,22,396,99.82824261723975,16800,10131,48,50,7
111,357,393,21,404,102.24137763660524,18048,9914,47,48,8
111,283,384,20,411,104.37201663737828,19200,10588,48,50,8
111,309,438,14,420,98.1850778675633,15984,10036,48,37,9
111,240,413,15,427,123.55305191309651,31850,11764,49,50,13
111,207,377,21,435,112.60441178035899,24111,12056,47,57,9
111,149,364,15,442,146.1385714794703,52704,12153,61,54,16
111,397,353,23,452,97.7035891742466,15750,9123,50,45,7
111,307,335,22,459,101.46506210339177,17640,9923,45,49,8
111,286,272,22,467,97.09183331059239,15456,9598,48,46,7
111,204,272,23,474,118.47208537336272,28080,11439,52,60,9
111,235,338,23,483,102.21115553090226,18032,9304,46,49,8
111,164,331,20,490,98.35065166832824,16065,9212,45,51,7
111,112,332,20,498,106.50264355133935,20400,10991,51,50,8
111,108,252,22,505,130.39540230922563,37440,14330,60,52,12
111,525,153,14,518,104.328510164377,19176,10461,47,51,8
111,431,135,16,525,129.80764943906533,36936,12717,54,57,12
111,400,96,14,533,113.91087614876999,24960,12916,48,52,10
111,312,115,15,540,129.0582802291703,36300,10963,55,60,11
111,453,148,11,545,83.42280071413904,9804,5776,38,43,6
111,377,150,12,550,94.93351826283948,14448,8564,42,43,8
111,344,166,10,558,87.89300461980123,11466,6728,39,42,7
111,289,175,12,561,94.03135647527115,14040,6624,39,36,10
111,473,200,18,567,105.78783917124157,19992,9660,49,51,8
111,385,167,22,574,111.37203814608486,23328,12247,48,54,9
111,329,147,22,580,115.08529786913674,25740,13510,52,55,9
111,235,128,17,587,124.60439955672254,32670,14773,55,54,11
111,402,244,20,592,102.50694084931094,18189,7796,43,47,9
111,333,217,21,599,101.1824281543892,17493,9836,49,51,7
111,268,219,21,607,116.97660529561193,27030,9112,53,51,10
111,195,239,19,610,129.27124807459018,36480,10753,57,64,10
111,388,206,14,616,100.51673501247079,17150,9691,50,49,7
111,297,236,15,619,96.4128472270614,15134,8129,47,46,7
111,415,274,14,623,101.1824281543892,17493,9666,49,51,7
111,327,284,13,626,97.04784062975757,15435,9481,49,45,7
111,261,244,11,631,97.79035972533488,15792,9217,47,48,7
111,171,268,13,634,112.30628387582063,23920,10754,52,46,10
111,269,300,15,638,96.3831085307803,15120,8697,48,45,7
111,198,310,12,641,116.97660529561193,27030,10913,53,51,10
111,324,395,7,649,92.75270624461096,13475,7077,35,55,7
111,259,365,7,652,90.76711316624159,12628,6058,41,44,7
111,217,323,4,655,95.02541911234984,14490,8825,45,46,7
111,229,211,6,661,105.0632421897709,19584,11680,51,48,8
111,194,267,5,668,102.9614110613292,18432,10866,48,48,8
111,238,399,10,678,89.47415206107169,12096,6128,42,32,9
111,173,366,8,681,89.57267025567518,12136,6195,37,41,8
111,134,319,8,684,106.30388557763597,20286,12334,49,46,9
111,75,264,16,692,123.71705429624167,31977,13651,57,51,11
111,102,253,8,699,107.82271771681508,21168,12574,49,48,9
111,211,144,11,709,72.64910295834859,6475,3635,35,37,5
111,155,197,8,712,75.0555944860913,7140,3893,34,42,5
111,137,188,20,716,60.13369485173044,3672,2183,34,36,3
111,113,211,14,719,76.63400612326397,7600,3298,38,40,5
111,182,189,15,723,66.79293733504863,5032,3585,34,37,4
111,279,169,17,724,46.336165621136736,1680,1101,28,30,2
112,640,242,19,7,110.10362959201002,22540,11394,46,49,10
112,620,283,16,14,104.37201663737828,19200,9833,50,48,8
112,615,153,16,22,127.43083753043251,34944,11648,52,56,12
112,542,115,17,29,133.59029906895688,40260,12623,61,55,12
112,583,304,21,38,110.7382466589949,22932,10458,52,49,9
112,519,310,20,45,111.50079206206308,23409,11178,51,51,9
112,549,276,13,53,105.78783917124157,19992,11670,51,49,8
112,476,291,12,60,112.1401454401195,23814,10683,49,54,9
112,638,212,13,70,100.08113348277209,16928,9452,46,46,8
112,602,186,10,77,105.09184639542863,19600,11322,50,49,8
112,573,130,10,85,99.3505882157565,16560,10160,46,45,8
112,511,119,8,92,109.21062744694915,21996,12257,47,52,9
112,591,253,8,101,98.60913828323159,16192,9766,46,44,8
112,546,208,6,108,103.67151219763569,18816,9935,48,49,8
112,499,225,10,116,106.30388557763597,20286,9757,46,49,9
112,441,199,7,123,106.4190464655358,20352,11259,53,48,8
112,607,185,21,134,105.09184639542863,19600,10940,49,50,8
112,576,229,19,141,114.72649492355298,25500,11830,51,50,10
112,553,154,23,149,117.70772805948108,27540,14659,54,51,10
112,477,155,24,156,109.03325373217173,21889,12646,53,59,7
112,534,243,24,165,112.89787211053239,24300,12379,54,50,9
112,453,238,23,172,115.81834500790832,26235,13496,55,53,9
112,437,295,22,180,103.67151219763569,18816,10278,49,48,8
112,358,288,22,187,102.90179239654498,18400,10559,46,50,8
112,498,396,19,197,109.29992481089334,22050,9418,50,49,9
112,467,424,12,204,100.61237420909225,17199,7468,49,39,9
112,476,354,15,212,110.02378646785807,22491,9789,49,51,9
112,410,391,17,219,134.9436367431899,41496,11451,57,56,13
112,429,410,9,228,98.62537558605811,16200,9550,45,45,8
112,366,383,9,235,137.49034198579676,43890,10955,55,57,14
112,365,421,15,243,123.78794421222175,32032,11226,52,56,11
112,298,365,14,250,136.75336750508924,43188,11979,59,61,12
112,556,352,15,262,83.41145376069193,9800,2295,28,35,10
112,530,371,10,269,94.8984615690083,14432,6231,41,44,8
112,524,330,7,277,98.60913828323159,16192,9519,44,46,8
112,455,325,6,284,106.33531783422163,20304,12128,48,47,9
112,490,395,5,293,98.60913828323159,16192,9248,44,46,8
112,391,372,4,300,90.80064368763887,12642,7667,43,49,6
112,371,307,5,308,101.51105715144264,17664,11051,46,48,8
112,297,316,6,315,102.24137763660524,18048,9125,47,48,8
112,534,258,4,325,92.9130396773759,13545,8075,45,43,7
112,465,256,4,332,94.31624776415413,14168,8659,46,44,7
112,423,146,5,340,93.59624832867179,13846,8238,43,46,7
112,346,174,6,347,122.72381181409975,31213,12576,49,49,13
112,402,256,5,356,89.33586103376707,12040,7097,40,43,7
112,340,252,7,363,107.82271771681508,21168,8630,48,49,9
112,297,257,4,371,101.52637957539635,17672,7643,47,47,8
112,271,190,5,378,109.34947147443857,22080,9524,48,46,10
112,469,341,21,389,94.26962578534447,14147,8739,43,47,7
112,428,405,22,396,101.19592274352686,17500,9519,50,50,7
112,354,395,22,404,107.82271771681508,21168,11288,48,49,9
112,284,387,20,411,104.37201663737828,19200,10760,48,50,8
112,303,438,14,420,98.1850778675633,15984,9216,48,37,9
112,234,414,16,427,130.44762314072292,37485,14607,51,49,15
112,216,372,22,435,104.38651073791696,19208,11973,49,49,8
112,149,369,15,442,134.39507931883702,40992,12710,61,56,12
112,395,349,22,452,94.9948052509811,14476,8731,44,47,7
112,307,337,22,459,105.78783917124157,19992,10021,49,51,8
112,287,263,22,467,103.64211851525566,18800,10223,47,50,8
112,208,256,23,474,129.13645001220132,36366,10498,58,57,11
112,239,324,23,483,106.30388557763597,20286,8700,49,46,9
112,164,326,21,490,106.50264355133935,20400,11671,50,51,8
112,112,336,20,498,102.24137763660524,18048,11131,47,48,8
112,114,258,22,505,140.30794402220317,46644,15682,69,52,13
112,520,160,15,518,109.27017523816339,22032,11476,51,54,8
112,426,130,16,525,125.59201320165724,33453,12747,63,59,9
112,393,97,14,533,110.89576927056578,23030,11857,47,49,10
112,309,118,14,540,131.36337815768346,38280,11080,58,60,11
112,465,153,10,545,95.61201062898446,14760,8168,41,45,8
112,377,151,11,550,90.76711316624159,12628,8198,41,44,7
112,336,163,11,558,76.49932393686291,7560,4109,35,36,6
112,293,190,11,561,90.80064368763887,12642,7236,43,42,7
112,474,205,18,567,105.80194797898038,20000,11386,50,50,8
112,391,173,21,574,123.48965885326962,31801,11603,49,59,11
112,330,146,22,580,125.07303202035041,33040,15522,59,56,10
112,228,130,17,587,131.3908255839226,38304,16134,56,57,12
112,402,246,19,592,103.3287756791431,18630,7623,46,45,9
112,339,218,21,599,106.22347413577259,20240,9480,55,46,8
112,264,219,20,607,121.91509294279892,30600,8934,50,51,12
112,193,234,19,610,126.51995650518148,34200,9761,57,60,10
112,385,204,13,616,98.4790469207313,16128,9262,48,48,7
112,297,235,16,619,101.19592274352686,17500,8514,50,50,7
112,416,275,14,623,101.70607265754775,17766,9416,47,54,7
112,319,286,13,626,98.4790469207313,16128,8924,48,48,7
112,262,247,11,631,99.15823422401269,16464,8807,48,49,7
112,175,259,13,634,108.55127169335736,21600,10791,50,48,9
112,265,302,15,638,97.10648868188072,15463,9049,47,47,7
112,196,305,13,641,94.9948052509811,14476,9471,47,44,7
112,319,398,7,649,94.71838815424042,14350,7140,41,50,7
112,253,363,6,652,87.60074360859524,11352,6136,44,43,6
112,215,326,5,655,96.4128472270614,15134,9453,46,47,7
112,220,212,6,661,103.67151219763569,18816,11706,48,49,8
112,191,273,5,668,98.46479731165948,16121,10552,49,47,7
112,250,408,10,678,78.16287133939728,8064,4263,32,36,7
112,176,375,8,681,86.43815658571786,10906,6489,38,41,7
112,145,336,9,684,100.14415688323345,16960,8436,53,40,8
112,76,265,16,692,116.99102904486979,27040,12606,52,52,10
112,99,261,9,699,110.7672129817021,22950,13076,50,51,9
112,210,143,10,709,79.88858257401664,8610,4763,42,41,5
112,148,203,7,712,72.49919465937349,6435,3883,33,39,5
112,109,206,13,719,71.0938754957297,6068,3784,37,41,4
112,172,184,15,723,84.86140757430678,10320,4363,40,43,6
112,284,167,17,724,58.20564101132856,3330,1630,30,37,3
113,640,244,19,7,119.84833616750122,29070,11472,51,57,10
113,617,279,14,14,128.27131992973275,35640,10437,55,54,12
113,614,143,15,22,123.84459774150956,32076,11405,54,54,11
113,535,111,17,29,114.49206414865974,25344,12344,48,48,11
113,588,298,20,38,109.90625529390896,22419,10409,53,47,9
113,519,306,21,45,102.21115553090226,18032,10957,46,49,8
113,548,271,13,53,109.97974171276405,22464,11142,52,48,9
113,479,286,12,60,97.76145332113074,15778,9810,49,46,7
113,640,205,13,70,111.27169000743751,23265,9591,45,47,11
113,601,189,9,77,103.64211851525566,18800,11380,50,47,8
113,575,138,10,85,101.51105715144264,17664,10288,48,46,8
113,521,118,8,92,107.06868802840646,20727,11703,47,49,9
113,594,256,8,101,97.76145332113074,15778,8961,49,46,7
113,541,209,6,108,102.90179239654498,18400,10495,46,50,8
113,498,226,9,116,95.66380479438476,14784,9256,44,48,7
113,434,201,8,123,102.9614110613292,18432,10942,48,48,8
113,609,180,21,134,107.02217686354932,20700,12956,50,46,9
113,576,230,18,141,112.89787211053239,24300,12966,54,50,9
113,557,155,22,149,117.73621492604813,27560,14903,53,52,10
113,484,152,23,156,131.82843356269782,38688,14544,52,62,12
113,528,237,24,165,104.37201663737828,19200,11439,50,48,8
113,453,235,22,172,121.23398882662242,30090,13674,59,51,10
113,444,294,23,180,116.01226474216647,26367,11462,47,51,11
113,368,291,21,187,109.90625529390896,22419,11516,47,53,9
113,504,392,19,197,105.57575392080658,19872,9172,46,48,9
113,476,419,13,204,106.17096623095614,20210,7812,47,43,10
113,474,353,17,212,137.67179390826357,44064,14065,48,54,17
113,413,401,18,219,137.86523229942955,44250,13684,59,50,15
113,433,415,9,228,99.31858093641007,16544,9862,47,44,8
113,363,377,10,235,110.89576927056578,23030,8757,47,49,10
113,365,419,14,243,130.81200386906445,37800,11002,54,50,14
113,298,366,13,250,132.11404232761205,38940,11260,59,60,11
113,553,348,15,262,104.72057007343099,19393,5783,41,43,11
113,534,367,10,269,91.44959828987476,12915,5968,41,45,7
113,531,323,6,277,100.08113348277209,16928,9428,46,46,8
113,456,326,6,284,107.82271771681508,21168,12505,48,49,9
113,491,389,5,293,96.3831085307803,15120,9118,42,45,8
113,386,376,4,300,93.4924830015498,13800,8377,46,50,6
113,371,309,5,308,101.46506210339177,17640,10879,45,49,8
113,292,313,5,315,97.14206189343217,15480,9309,43,45,8
113,534,264,4,325,93.62778345515792,13860,8247,45,44,7
113,452,253,4,332,96.87146979012063,15351,8815,51,43,7
113,420,151,5,340,96.9744307374252,15400,8874,50,44,7
113,344,168,6,347,128.30969866489139,35672,12235,52,49,14
113,398,262,6,356,101.38831089248207,17600,8878,44,40,10
113,336,253,6,363,102.55763667401912,18216,9613,46,44,9
113,293,242,4,371,93.53311424656111,13818,8345,42,47,7
113,264,182,5,378,104.328510164377,19176,8190,51,47,8
113,470,339,21,389,81.10404737524779,9009,5424,39,33,7
113,437,403,22,396,87.38930871993685,11270,7283,35,46,7
113,353,399,21,404,102.24137763660524,18048,11034,47,48,8
113,280,380,20,411,104.37201663737828,19200,11368,48,50,8
113,306,435,15,420,105.52791714311103,19845,10863,49,45,9
113,225,406,17,427,125.77570424747283,33600,13061,56,50,12
113,215,363,22,435,109.52088657827926,22184,11808,47,59,8
113,150,364,16,442,119.21420612026448,28611,12060,51,51,11
113,389,351,22,452,101.46506210339177,17640,9456,45,49,8
113,310,327,22,459,104.15412035299295,19080,10624,45,53,8
113,295,261,22,467,104.328510164377,19176,10330,47,51,8
113,214,246,24,474,126.51995650518148,34200,12736,57,60,10
113,248,314,22,483,116.20700008519566,26500,10483,53,50,10
113,171,312,20,490,121.11299674142555,30000,11567,50,50,12
113,115,335,21,498,109.90625529390896,22419,10936,53,47,9
113,120,262,23,505,123.78794421222175,32032,12919,56,52,11
113,514,157,14,518,102.15065764430261,18000,10460,45,50,8
113,429,120,15,525,104.83743778003287,19458,11412,47,46,9
113,386,95,14,533,110.89576927056578,23030,13073,49,47,10
113,305,114,14,540,98.4790469207313,16128,10105,48,48,7
113,467,150,10,545,97.79035972533488,15792,7972,42,47,8
113,376,146,11,550,91.51563882431968,12943,8113,43,43,7
113,335,154,11,558,79.01302076500465,8330,4684,35,34,7
113,292,192,11,561,103.86216613658769,18920,8560,43,55,8
113,475,195,18,567,105.0632421897709,19584,11147,48,51,8
113,395,167,21,574,117.45072346872497,27360,12462,48,57,10
113,326,147,22,580,117.73621492604813,27560,15535,53,52,10
113,225,129,17,587,139.66326700616162,46004,17687,62,53,14
113,405,253,18,592,112.8792850387262,24288,8340,46,48,11
113,349,217,21,599,103.67151219763569,18816,9502,49,48,8
113,272,217,20,607,106.30388557763597,20286,8239,46,49,9
113,185,232,18,610,105.67483298115766,19928,9210,47,53,8
113,385,197,13,616,105.59168988390458,19881,10795,47,47,9
113,301,229,15,619,91.58393761764395,12972,7454,47,46,6
113,417,277,14,623,99.15823422401269,16464,8840,49,48,7
113,320,284,13,626,97.09183331059239,15456,9049,46,48,7
113,260,240,11,631,97.04784062975757,15435,8255,45,49,7
113,179,257,12,634,116.14850171131089,26460,11371,49,54,10
113,264,298,14,638,94.33177818560463,14175,8668,45,45,7
113,197,303,13,641,101.51105715144264,17664,10475,48,46,8
113,321,397,7,649,90.46421732147812,12502,6842,38,47,7
113,251,367,6,652,87.04418002220243,11137,7120,37,43,7
113,217,328,5,655,95.7090787267441,14805,9644,45,47,7
113,216,210,6,661,107.08418277363414,20736,11494,48,48,9
113,188,273,5,668,100.48937607399021,17136,10171,51,48,7
113,255,409,11,678,88.63789610677841,11760,6806,40,42,7
113,182,381,8,681,91.89353533608973,13104,7359,39,42,8
113,159,347,10,685,65.34596249779901,4712,2778,38,31,4
113,131,312,9,688,86.47512757251235,10920,5740,40,39,7
113,79,253,17,692,121.23398882662242,30090,13430,59,51,10
113,104,264,10,699,105.09184639542863,19600,11637,50,49,8
113,209,141,10,709,71.60569457587955,6200,3062,40,31,5
113,139,205,7,712,73.93519406739748,6825,4551,35,39,5
113,109,207,13,719,73.43713973305559,6688,4334,38,44,4
113,176,182,14,723,74.13326786693939,6880,4145,40,43,4
113,290,164,17,724,50.46267205932219,2170,1335,31,35,2
114,640,254,19,7,111.50079206206308,23409,11238,51,51,9
114,618,281,14,14,118.11944581453142,27830,10749,55,46,11
114,614,149,15,22,115.47149303826055,26000,11509,50,52,10
114,539,115,16,29,102.24137763660524,18048,10719,48,47,8
114,585,304,20,38,107.63903300385236,21060,9249,52,45,9
114,514,304,21,45,105.44809266700456,19800,11411,44,50,9
114,545,277,13,53,110.10362959201002,22540,11411,49,46,10
114,472,287,11,60,98.42202371926084,16100,10058,50,46,7
114,640,206,14,70,115.48629517828147,26010,9275,51,51,10
114,607,198,9,77,105.80194797898038,20000,11662,50,50,8
114,575,138,10,85,102.24137763660524,18048,10198,48,47,8
114,525,129,8,92,113.11427053292569,24440,10429,47,52,10
114,588,254,8,101,94.33177818560463,14175,8665,45,45,7
114,537,209,7,108,100.0180306076043,16896,9435,44,48,8
114,494,225,9,116,92.7848172758225,13489,9074,41,47,7
114,421,208,8,123,106.4190464655358,20352,11514,53,48,8
114,614,188,20,134,105.09184639542863,19600,11731,50,49,8
114,571,234,18,141,113.50784298266657,24696,12947,56,49,9
114,556,162,21,149,112.22484346736388,23868,13789,51,52,9
114,493,155,22,156,130.5623620335996,37584,15928,54,58,12
114,523,235,23,165,110.02378646785807,22491,12017,51,49,9
114,445,230,22,172,109.21724707525043,22000,11958,55,50,8
114,446,296,22,180,105.74549015183581,19968,10203,52,48,8
114,378,299,21,187,105.52791714311103,19845,11184,45,49,9
114,500,394,19,197,99.3505882157565,16560,8903,46,45,8
114,472,418,12,204,125.53567369418623,33408,9872,58,48,12
114,471,357,16,212,129.83575850218713,36960,11866,48,55,14
114,413,407,17,219,142.71691343548576,49088,13114,59,52,16
114,422,419,8,228,107.19423853739718,20800,9537,52,50,8
114,364,373,8,235,136.56311493958842,43008,12408,64,56,12
114,365,417,15,243,137.31783196524972,43725,13057,55,53,15
114,290,370,16,250,141.3588895635551,47700,15562,53,60,15
114,554,346,15,262,104.74036602287671,19404,5923,42,42,11
114,536,362,10,269,97.1587932168587,15488,6737,44,44,8
114,525,324,6,277,94.26962578534447,14147,8869,43,47,7
114,454,323,6,284,106.24096524001361,20250,10799,45,50,9
114,490,389,5,293,90.76711316624159,12628,8191,41,44,7
114,392,383,6,300,120.89054792474339,29835,12059,65,51,9
114,370,315,5,308,101.46506210339177,17640,10259,45,49,8
114,280,313,6,315,102.42233620469133,18144,9495,48,42,9
114,532,268,4,325,91.49913762691469,12936,7398,42,44,7
114,450,254,4,332,89.59234790794609,12144,7588,44,46,6
114,425,152,4,340,90.26599987841861,12420,8080,46,45,6
114,339,168,6,347,125.77570424747283,33600,11226,48,50,14
114,394,266,5,356,95.61201062898446,14760,8129,41,45,8
114,328,264,7,363,114.69649322372176,25480,9998,49,52,10
114,289,238,4,371,107.49573248618177,20976,7493,57,46,8
114,257,186,6,378,99.13012017821207,16450,8723,50,47,7
114,463,342,21,389,85.57894776487123,10584,6266,42,36,7
114,438,398,22,396,99.93903986979556,16856,9128,43,49,8
114,350,402,21,404,94.12057033948112,14080,8583,40,44,8
114,277,384,21,411,96.3831085307803,15120,7597,42,40,9
114,306,438,15,420,100.18940600257297,16983,9205,51,37,9
114,225,409,17,427,119.47613396882024,28800,12347,50,48,12
114,216,366,22,435,112.19662499912194,23850,12655,50,53,9
114,145,365,16,442,151.52741590330027,58752,14343,54,68,16
114,382,358,23,452,98.46479731165948,16121,9274,49,47,7
114,313,330,22,459,97.10648868188072,15463,9758,47,47,7
114,305,257,23,467,113.42198225173051,24640,11555,56,55,8
114,220,250,23,474,121.43510729223225,30240,12067,54,56,10
114,247,316,23,483,93.59624832867179,13846,7233,46,43,7
114,171,315,20,490,115.28168954337785,25872,11134,49,48,11
114,120,328,22,498,112.89787211053239,24300,11667,54,50,9
114,127,262,23,505,115.49961386080967,26019,13559,59,49,9
114,515,159,14,518,102.94651286823147,18424,9831,47,49,8
114,427,122,15,525,104.83743778003287,19458,12203,46,47,9
114,380,97,14,533,106.30388557763597,20286,12173,49,46,9
114,295,120,12,540,104.83743778003287,19458,11201,46,47,9
114,465,160,10,545,99.3505882157565,16560,8047,40,46,9
114,383,148,10,550,93.62778345515792,13860,8233,45,44,7
114,330,152,11,558,86.47512757251235,10920,6037,39,35,8
114,296,199,10,561,112.89632342163232,24299,8613,47,47,11
114,465,188,18,567,109.29992481089334,22050,11741,50,49,9
114,396,170,21,574,125.71328453288012,33550,12041,50,61,11
114,330,150,22,580,117.25722933996317,27225,16144,55,55,9
114,223,132,16,587,127.66743450427894,35139,17085,53,51,13
114,410,260,17,592,108.55127169335736,21600,8549,45,48,10
114,352,224,20,599,103.67151219763569,18816,9273,49,48,8
114,278,218,20,607,117.7931473405912,27600,10333,46,60,10
114,189,234,19,610,114.72649492355298,25500,9656,51,50,10
